time,location,previous time,previous location,distance,period,hit time,hit location,accuracy error,timing error
1202206195,093342ecb93bd5b2543b19de9d35b468,20151228,Mod.HardRock|Hidden,300: #345,100: #10,50: #0,miss: #0,Circle Size: 5,Overall Difficulty: 7
40733,"(290, 352)",40210,"(290, 352)",0.0,523,40734,"(296.7813, 350.38086)",6.97191824604964,1
41257,"(256, 192)",40907.41860465116,"(290, 352)",163.5726138447387,349.5813953488396,41263,"(256.3125, 194.3311)",2.3519531160293066,6
41605,"(290, 31)",41257,"(256, 192)",164.55090397806998,348,41617,"(291.9375, 36.274400000000014)",5.61900361363117,12
41954,"(256, 192)",41605,"(290, 31)",164.55090397806998,349,41959,"(265.9219, 189.3945)",10.258300534688967,5
42303,"(256, 304)",42128.41860465116,"(256, 192)",112.0,174.58139534883958,42307,"(260.2188, 310.63965)",7.866589194975172,4
43000,"(200, 192)",42651.83720930233,"(72, 296)",164.92422502470643,348.1627906976719,43004,"(197.7969, 189.5264)",3.312453255519246,4
43698,"(256, 80)",43348.83720930233,"(16, 192)",264.8471257159496,349.1627906976719,43701,"(258.8906, 76.00099999999998)",4.934325623628848,3
44396,"(200, 192)",44046.83720930233,"(72, 88)",164.92422502470643,349.1627906976719,44391,"(205.9219, 187.5195)",7.425885796320867,-5
44570,"(264, 192)",44396,"(200, 192)",64.0,174,44566,"(265.0625, 195.4443)",3.604456788477286,-4
44744,"(328, 192)",44570,"(264, 192)",64.0,174,44739,"(322.7188, 195.5469)",6.361727206506115,-5
53465,"(48, 80)",44918.41860465116,"(328, 192)",301.5692291995323,8546.58139534884,53458,"(52.64063, 84.29199999999997)",6.321132081905882,-7
54861,"(464, 304)",54511.51162790698,"(168, 200)",313.73874481804125,349.4883720930229,54887,"(453.6563, 296.85546999999997)",12.571254456532996,26
56256,"(344, 190)",55907.51162790698,"(344, 184)",6.0,348.4883720930229,56259,"(343.1875, 188.2373)",1.9409450121010599,3
56430,"(344, 190)",56256,"(344, 190)",0.0,174,56416,"(341.0, 188.9258)",3.186519361309449,-14
56605,"(296, 136)",56430,"(344, 190)",72.24956747275377,175,56612,"(291.625, 133.9209)",4.8438911847811,7
56779,"(296, 136)",56605,"(296, 136)",0.0,174,56776,"(291.5469, 133.6572)",5.031780147224252,-3
56954,"(224, 136)",56779,"(296, 136)",72.0,175,56949,"(223.5, 131.5918)",4.436465624796381,-5
57128,"(224, 136)",56954,"(224, 136)",0.0,174,57125,"(222.7969, 131.7236)",4.442414497770326,-3
57303,"(184, 192)",57128,"(224, 136)",68.81860213634101,175,57305,"(188.8906, 188.0322)",6.297730162526825,2
57477,"(184, 192)",57303,"(184, 192)",0.0,174,57473,"(187.0156, 188.6475)",4.509223836759491,-4
57651,"(168, 96)",57477,"(184, 192)",97.3242004847715,174,57647,"(164.9063, 94.97070000000002)",3.2604352746220915,-4
58000,"(128, 192)",57825.41860465116,"(120, 8)",184.1738309315414,174.58139534883958,58008,"(119.75, 177.7783)",16.44138835044048,8
58349,"(96, 296)",58174.41860465116,"(80, 104)",192.6655132606767,174.58139534883958,58356,"(92.95313, 295.25879)",3.135731024976477,7
58698,"(32, 288)",58523.41860465116,"(48, 208)",81.58431221748457,174.58139534883958,58705,"(32.875, 288.38867)",0.9574389635376204,7
59047,"(72, 176)",58872.41860465116,"(128, 240)",85.0411665018772,174.58139534883958,59059,"(75.14063, 167.1875)",9.355410896743125,12
59396,"(104, 72)",59221.41860465116,"(168, 128)",85.0411665018772,174.58139534883958,59407,"(105.2969, 65.58589999999998)",6.54390009245253,11
59744,"(296, 128)",59570.41860465116,"(200, 24)",141.53444810363305,173.58139534883958,59745,"(292.25, 131.6357)",5.223103913383316,1
60093,"(256, 224)",59918.41860465116,"(248, 40)",184.1738309315414,174.58139534883958,60104,"(252.875, 226.1768)",3.80842267087044,11
60442,"(224, 328)",60267.41860465116,"(208, 136)",192.6655132606767,174.58139534883958,60453,"(212.6406, 325.74219)",11.581609316329915,11
60791,"(160, 320)",60616.41860465116,"(176, 240)",81.58431221748457,174.58139534883958,60789,"(156.625, 317.20215)",4.383901187583943,-2
61140,"(200, 208)",60965.41860465116,"(256, 272)",85.0411665018772,174.58139534883958,61150,"(195.6094, 200.8203)",8.41578638333935,10
61489,"(232, 104)",61314.41860465116,"(296, 160)",85.0411665018772,174.58139534883958,61493,"(233.0313, 97.40230000000003)",6.677815883954846,4
61837,"(456, 112)",61663.41860465116,"(328, 56)",139.71399357258383,173.58139534883958,61836,"(466.5469, 104.97559999999999)",12.671988595717723,-1
62012,"(456, 184)",61837,"(456, 112)",72.0,175,62011,"(458.2656, 173.5156)",10.72639672583482,-1
62186,"(392, 152)",62012,"(456, 184)",71.55417527999327,174,62185,"(384.125, 147.8223)",8.914527597691304,-1
63058,"(456, 112)",62883.67441860465,"(392, 152)",75.47184905645283,174.32558139535104,63067,"(453.4219, 115.80079999999998)",4.592676806612881,9
63407,"(456, 112)",63058,"(456, 112)",0.0,349,63416,"(458.1875, 111.14260000000002)",2.3495299551186775,9
63756,"(224, 64)",63407,"(456, 112)",236.91348631937353,349,63763,"(215.6875, 69.18950000000001)",9.79941664080062,7
63930,"(264, 120)",63756,"(224, 64)",68.81860213634101,174,63933,"(264.5938, 112.19729999999998)",7.825262023089082,3
64105,"(304, 176)",63930,"(264, 120)",68.81860213634101,175,64107,"(301.625, 170.4395)",6.046468824859672,2
64279,"(352, 232)",64105,"(304, 176)",73.7563556583431,174,64286,"(355.6875, 230.542)",3.9652768188362333,7
64454,"(400, 288)",64279,"(352, 232)",73.7563556583431,175,64456,"(403.5781, 287.31934)",3.6422654551254263,2
64628,"(288, 288)",64454,"(400, 288)",112.0,174,64636,"(289.6719, 283.4375)",4.859182632912657,8
64803,"(288, 360)",64628,"(288, 288)",72.0,175,64815,"(292.0938, 357.00195)",5.074199665218128,12
64977,"(224, 328)",64803,"(288, 360)",71.55417527999327,174,64985,"(223.8125, 332.11426)",4.118530271541053,8
65849,"(288, 360)",65674.67441860466,"(224, 328)",71.55417527999327,174.32558139534376,65855,"(300.9219, 350.29296999999997)",16.16174282158024,6
66198,"(440, 192)",65849,"(288, 360)",226.5568361361007,349,66182,"(437.0938, 205.0098)",13.330449897884183,-16
66547,"(288, 24)",66198,"(440, 192)",226.5568361361007,349,66535,"(288.5, 24.848599999999976)",0.9849476940426632,-12
66721,"(224, 56)",66547,"(288, 24)",71.55417527999327,174,66720,"(227.0938, 58.584)",4.030961974516745,-1
66896,"(200, 120)",66721,"(224, 56)",68.35202996254024,175,66911,"(204.2031, 128.9404)",9.879109361172203,15
66983,"(192, 152)",66896,"(200, 120)",32.984845004941285,87,67002,"(199.2031, 160.918)",11.463654461383603,19
67070,"(192, 184)",66983,"(192, 152)",32.0,87,67087,"(202.1719, 189.7461)",11.682688681121311,17
67244,"(216, 248)",67070,"(192, 184)",68.35202996254024,174,67255,"(230.0625, 250.6543)",14.310807620117043,11
67332,"(240, 272)",67244,"(216, 248)",33.941125496954285,88,67344,"(250.375, 275.6445)",10.996499681716903,12
67419,"(272, 288)",67332,"(240, 272)",35.77708763999664,87,67423,"(268.7344, 289.75098)",3.7054114913731424,4
68465,"(452, 288)",68116.67441860466,"(272, 288)",180.0,348.32558139534376,68447,"(443.4219, 284.71191)",9.18669339088337,-18
68640,"(448, 208)",68465,"(452, 288)",80.09993757800315,175,68649,"(441.9375, 205.3027)",6.635460311086193,9
68989,"(256, 88)",68640,"(448, 208)",226.4155471693585,349,68970,"(265.1406, 80.36619999999999)",11.909049953711683,-19
69337,"(64, 208)",68989,"(256, 88)",226.4155471693585,348,69347,"(61.9375, 210.7227)",3.4156992754046747,10
69512,"(136, 168)",69337,"(64, 208)",82.365041127896,175,69510,"(128.7344, 166.7187)",7.3777146224288215,-2
69686,"(176, 240)",69512,"(136, 168)",82.365041127896,174,69683,"(179.125, 227.5391)",12.846776008399939,-3
69861,"(104, 280)",69686,"(176, 240)",82.365041127896,175,69865,"(102.5625, 278.3838)",2.1629860586698135,4
70035,"(64, 208)",69861,"(104, 280)",82.365041127896,174,70027,"(62.32813, 205.376)",3.111354254484688,-8
70210,"(176, 328)",70035,"(64, 208)",164.14627622946554,175,70213,"(167.6406, 326.97266)",8.422291602384702,3
71256,"(334, 241)",70907.67441860466,"(176, 328)",180.3690660839602,348.32558139534376,71275,"(330.5313, 254.6533)",14.087032355325947,19
71430,"(416, 240)",71256,"(334, 241)",82.00609733428362,174,71444,"(421.3906, 246.3623)",8.338910579326303,14
71779,"(256, 104)",71430,"(416, 240)",209.99047597450698,349,71791,"(260.2969, 101.73829999999998)",4.8557838193231,12
72128,"(96, 240)",71779,"(256, 104)",209.99047597450698,349,72134,"(90.92188, 239.6387)",5.090956729770936,6
72303,"(128, 312)",72128,"(96, 240)",78.79086241436883,175,72308,"(119.9063, 308.31055000000003)",8.894943563199249,5
72390,"(152, 328)",72303,"(128, 312)",28.844410203711917,87,72399,"(149.0469, 323.80859)",5.12725242192153,9
72477,"(176, 312)",72390,"(152, 328)",28.844410203711917,87,72489,"(183.7344, 313.93555000000003)",7.972910206599597,12
72564,"(200, 328)",72477,"(176, 312)",28.844410203711917,87,72574,"(207.4063, 314.78516)",15.148771432548559,10
72651,"(224, 312)",72564,"(200, 328)",28.844410203711917,87,72664,"(227.6406, 319.04785)",7.932600959489882,13
72826,"(272, 312)",72651,"(224, 312)",48.0,175,72826,"(272.4063, 316.86523)",4.882165773803667,0
72913,"(296, 328)",72826,"(272, 312)",28.844410203711917,87,72917,"(296.0781, 316.42578000000003)",11.574483496830398,4
73000,"(320, 312)",72913,"(296, 328)",28.844410203711917,87,72995,"(307.9531, 317.26074)",13.14546252353259,-5
73524,"(256, 200)",73348.83720930232,"(320, 312)",128.9961239727768,175.16279069767916,73545,"(264.5156, 201.0254)",8.577114230322463,21
73698,"(256, 200)",73524,"(256, 200)",0.0,174,73698,"(264.9844, 200.8643)",9.025877123581944,0
73872,"(192, 72)",73698,"(256, 200)",143.10835055998655,174,73872,"(187.3281, 73.04199999999997)",4.786691300888316,0
74396,"(112, 160)",74220.83720930232,"(192, 72)",118.92854997854803,175.16279069767916,74405,"(112.7969, 156.6406)",3.4526247942688397,9
74919,"(256, 200)",74744.83720930232,"(112, 160)",149.45233353815524,174.16279069767916,74918,"(262.5625, 195.8252)",7.777876399763629,-1
75093,"(256, 200)",74919,"(256, 200)",0.0,174,75086,"(262.25, 196.499)",7.163763047449296,-7
75268,"(400, 224)",75093,"(256, 200)",145.98630072715724,175,75266,"(388.5781, 233.6328)",14.941574061992261,-2
75791,"(344, 112)",75616.83720930232,"(400, 224)",125.21980673998823,174.16279069767916,75795,"(336.7031, 109.41410000000002)",7.74155206789955,4
76140,"(272, 152)",75965.41860465116,"(312, 32)",126.49110640673518,174.58139534883958,76132,"(274.4375, 160.2881)",8.639097629961116,-8
76489,"(408, 256)",76314.41860465116,"(304, 232)",106.73331251301067,174.58139534883958,76475,"(406.4688, 258.7549)",3.1518323956073795,-14
76838,"(336, 296)",76663.41860465116,"(376, 176)",126.49110640673518,174.58139534883958,76828,"(346.4688, 289.17969)",12.49449486518362,-10
77186,"(232, 288)",77012.41860465116,"(368, 376)",161.9876538505327,173.58139534883958,77182,"(233.2656, 286.7334)",1.7905359309435742,-4
77535,"(160, 248)",77360.41860465116,"(200, 368)",126.49110640673518,174.58139534883958,77536,"(154.2031, 248.4131)",5.811600572991912,1
77884,"(296, 144)",77709.41860465116,"(192, 168)",106.73331251301067,174.58139534883958,77868,"(289.2031, 131.3867)",14.328055921861841,-16
78233,"(224, 104)",78058.41860465116,"(264, 224)",126.49110640673518,174.58139534883958,78238,"(225.2188, 96.11329999999998)",7.980320189691656,5
78582,"(376, 80)",78407.41860465116,"(256, 24)",132.4235628579748,174.58139534883958,78588,"(384.2031, 81.18650000000002)",8.288463781666671,6
79105,"(256, 192)",78930.83720930232,"(376, 80)",164.14627622946554,174.16279069767916,79116,"(250.7656, 185.9961)",7.965284588136182,11
79279,"(256, 192)",79105,"(256, 192)",0.0,174,79290,"(249.2031, 187.5635)",8.116673078299993,11
79454,"(136, 304)",79279,"(256, 192)",164.14627622946554,175,79469,"(136.0781, 322.34375)",18.343916257781487,15
79977,"(80, 144)",79802.83720930232,"(136, 304)",169.51696080333673,174.16279069767916,79993,"(91.78125, 137.3779)",13.514808913650976,16
80500,"(256, 192)",80325.83720930232,"(80, 144)",182.42806801586207,174.16279069767916,80503,"(261.2344, 198.1396)",8.068062439024624,3
80675,"(256, 192)",80500,"(256, 192)",0.0,175,80673,"(262.4844, 198.2568)",9.010826244024457,-2
80849,"(432, 240)",80675,"(256, 192)",182.42806801586207,174,80853,"(420.6094, 237.8369)",11.594169654183954,4
81372,"(256, 336)",81197.83720930232,"(432, 240)",200.47942537826668,174.16279069767916,81370,"(263.5781, 327.32421999999997)",11.51940789356817,-2
81721,"(264, 256)",81546.41860465116,"(152, 336)",137.63720427268203,174.58139534883958,81712,"(269.6719, 257.832)",5.960425623225233,-9
82070,"(296, 184)",81895.41860465116,"(168, 232)",136.7040599250805,174.58139534883958,82068,"(298.8125, 180.8105)",4.252418899873349,-2
82244,"(352, 128)",82070,"(296, 184)",79.19595949289332,174,82240,"(355.5313, 126.97750000000002)",3.676354980139958,-4
82419,"(424, 88)",82244,"(352, 128)",82.365041127896,175,82416,"(429.5156, 89.44819999999999)",5.7025543925507645,-3
82593,"(504, 80)",82419,"(424, 88)",80.39900496896712,174,82590,"(514.125, 74.36040000000003)",11.58968132262487,-3
82768,"(440, 192)",82593,"(504, 80)",128.9961239727768,175,82774,"(438.7344, 189.8633)",2.4833908774093487,6
83117,"(366, 225)",82942.41860465116,"(492, 282)",138.29316685939332,174.58139534883958,83123,"(357.3281, 224.5947)",8.681366119453775,6
83466,"(288, 233)",83291.41860465116,"(393, 320)",136.35981812836215,174.58139534883958,83461,"(283.1875, 232.0947)",4.896909672436283,-5
83640,"(211, 212)",83466,"(288, 233)",79.81227975693965,174,83636,"(212.25, 215.3955)",3.618275867039437,-4
83815,"(141, 170)",83640,"(211, 212)",81.6333265278342,175,83814,"(149.8281, 176.2549)",10.819386471514918,-1
83989,"(94, 105)",83815,"(141, 170)",80.2122185206219,174,83990,"(98.5, 118.02730000000003)",13.782617505031498,1
84163,"(88, 24)",83989,"(94, 105)",81.2219182240853,174,84163,"(81.15625, 16.821300000000008)",9.918197807691671,0
84861,"(424, 360)",84163,"(88, 24)",475.17575695735997,698,84885,"(420.2969, 352.82715)",8.072343323502773,24
85384,"(424, 360)",84861,"(424, 360)",0.0,523,85373,"(422.4063, 359.3457)",1.7227850069001676,-11
85471,"(424, 360)",85384,"(424, 360)",0.0,87,85463,"(422.4063, 359.55078)",1.6558014066910507,-8
85558,"(424, 360)",85471,"(424, 360)",0.0,87,85541,"(422.3281, 359.68262)",1.7017578189624951,-17
86430,"(440, 280)",86255.67441860466,"(424, 360)",81.58431221748457,174.32558139534376,86412,"(437.4844, 284.03809)",4.757563894274056,-18
86518,"(400, 264)",86430,"(440, 280)",43.08131845707604,88,86514,"(398.9688, 271.7627)",7.830892971430523,-4
86605,"(360, 248)",86518,"(400, 264)",43.08131845707604,87,86598,"(355.5313, 250.8008)",5.273875266822317,-7
86692,"(320, 232)",86605,"(360, 248)",43.08131845707604,87,86699,"(313.3438, 225.1074)",9.581906553499675,7
86779,"(280, 216)",86692,"(320, 232)",43.08131845707604,87,86766,"(287.7969, 214.1504)",8.013280836835806,-13
86954,"(312, 120)",86779,"(280, 216)",101.19288512538814,175,86952,"(302.7969, 111.3184)",12.651767788336938,-2
87651,"(293, 31)",87302.83720930232,"(472, 64)",182.0164827701052,348.16279069767916,87666,"(288.1094, 36.948199999999986)",7.7005877438024095,15
88349,"(312, 120)",87999.83720930232,"(136, 88)",178.88543819998316,349.16279069767916,88363,"(312.25, 120.48829999999998)",0.548577150453773,14
89047,"(296, 32)",88697.83720930232,"(472, 64)",178.88543819998316,349.16279069767916,89043,"(292.9531, 41.5625)",10.03618482591866,-4
89221,"(224, 88)",89047,"(296, 32)",91.21403400793103,174,89223,"(225.4531, 85.15620000000001)",3.1935400498506272,2
89396,"(136, 88)",89221,"(224, 88)",88.0,175,89398,"(147.6406, 94.09179999999998)",13.13824933543278,2
89744,"(88, 360)",89396,"(136, 88)",276.2028240261131,348,89758,"(99.98438, 364.28223)",12.726462892622608,14
90442,"(424, 24)",89744,"(88, 360)",475.17575695735997,698,90437,"(435.6094, 25.859399999999994)",11.757360958990748,-5
90965,"(424, 24)",90442,"(424, 24)",0.0,523,90966,"(421.8594, 30.04880000000003)",6.416396948443914,1
91052,"(424, 24)",90965,"(424, 24)",0.0,87,91044,"(422.7969, 29.68259999999998)",5.808561988134394,-8
91139,"(424, 24)",91052,"(424, 24)",0.0,87,91134,"(420.4531, 30.195299999999975)",7.138784329281816,-5
92011,"(440, 104)",91836.67441860466,"(424, 24)",81.58431221748457,174.32558139534376,92006,"(446.7813, 104.96089999999998)",6.849040699251231,-5
92186,"(360, 136)",92011,"(440, 104)",86.16263691415207,175,92186,"(354.3594, 143.1641)",9.118152069909774,0
92273,"(320, 152)",92186,"(360, 136)",43.08131845707604,87,92275,"(320.1406, 156.0107)",4.013163695888832,2
92360,"(280, 168)",92273,"(320, 152)",43.08131845707604,87,92354,"(283.8125, 163.6426)",5.7898265094906005,-6
92535,"(312, 264)",92360,"(280, 168)",101.19288512538814,175,92540,"(308.1094, 256.66020000000003)",8.307191607276167,5
93232,"(293, 352)",92883.83720930232,"(472, 320)",181.83783984638623,348.16279069767916,93242,"(292.0938, 355.33203)",3.4530598548099127,10
93930,"(312, 264)",93580.83720930232,"(136, 296)",178.88543819998316,349.16279069767916,93939,"(306.2344, 259.1943)",7.505790821092744,9
94628,"(469, 320)",94278.83720930232,"(472, 320)",3.0,349.16279069767916,94615,"(468.1875, 311.59180000000003)",8.44736547628901,-13
94803,"(416, 224)",94628,"(469, 320)",109.65856099730655,175,94806,"(410.8438, 209.7119)",15.190003293284692,3
94977,"(472, 128)",94803,"(416, 224)",111.13955191559845,174,94980,"(472.6406, 115.9033)",12.113650120834759,3
95151,"(416, 40)",94977,"(472, 128)",104.30723848324239,174,95149,"(415.9219, 34.926800000000014)",5.073801124403661,-2
95326,"(320, 80)",95151,"(416, 40)",104.0,175,95318,"(316.7813, 88.93549999999999)",9.497535993087887,-8
95849,"(176, 152)",95674.83720930232,"(320, 80)",160.99689437998487,174.16279069767916,95841,"(172.7969, 154.5898)",4.119091362181716,-8
96024,"(336, 232)",95849,"(176, 152)",178.88543819998318,175,96025,"(321.0781, 228.5059)",15.325528846340013,1
96198,"(192, 304)",96024,"(336, 232)",160.99689437998487,174,96212,"(190.6875, 310.05371)",6.194357191355716,14
96721,"(128, 216)",96546.83720930232,"(192, 304)",108.81176406988355,174.16279069767916,96723,"(121.4688, 216.9336)",6.597589135434245,2
97244,"(224, 112)",97069.83720930232,"(128, 216)",141.53444810363305,174.16279069767916,97245,"(234.5938, 108.34469999999999)",11.206686242150257,1
97419,"(288, 272)",97244,"(224, 112)",172.32527382830415,175,97431,"(282.4063, 263.7354)",9.979633903605867,12
97593,"(384, 168)",97419,"(288, 272)",141.53444810363305,174,97606,"(392.3281, 169.2676)",8.424016819190243,13
98117,"(440, 48)",97941.83720930232,"(384, 168)",132.4235628579748,175.16279069767916,98122,"(433.1875, 42.793000000000006)",8.57455568819749,5
98814,"(260, 48)",98465.83720930232,"(256, 48)",4.0,348.16279069767916,98820,"(262.4844, 45.40039999999999)",3.5958536566439987,6
98989,"(168, 112)",98814,"(260, 48)",112.0714058089752,175,98993,"(185.4531, 112.90039999999999)",17.47631024472844,4
99163,"(272, 136)",98989,"(168, 112)",106.73331251301067,174,99162,"(273.4219, 128.8086)",7.330623000127602,-1
99337,"(176, 192)",99163,"(272, 136)",111.13955191559845,174,99330,"(177.5625, 194.2871)",2.7698795388969613,-7
99512,"(72, 336)",99337,"(176, 192)",177.62882648939612,175,99517,"(85.76563, 329.81445)",15.09150748266719,5
100209,"(252, 336)",99860.83720930232,"(256, 336)",4.0,348.16279069767916,100214,"(251.9375, 334.53125)",1.4700791857923843,5
100384,"(344, 272)",100209,"(252, 336)",112.0714058089752,175,100387,"(348.1875, 280.1123)",9.129324593856879,3
100558,"(240, 248)",100384,"(344, 272)",106.73331251301067,174,100557,"(249.8281, 262.5635)",17.56949293121459,-1
100732,"(336, 192)",100558,"(240, 248)",111.13955191559845,174,100731,"(336.0781, 187.0801)",4.920519852617214,-1
100907,"(256, 72)",100732,"(336, 192)",144.22205101855957,175,100904,"(247.0938, 68.58890000000002)",9.537085595191021,-3
101256,"(208, 128)",101081.41860465116,"(352, 40)",168.7601848778319,174.58139534883958,101258,"(209.5156, 118.61329999999998)",9.50826904594103,2
101779,"(125, 149)",101430.41860465116,"(112, 160)",17.029386365926403,348.5813953488396,101781,"(119.2813, 154.8682)",8.193857512185577,2
101954,"(256, 72)",101779,"(125, 149)",151.95394038984315,175,101962,"(264.3594, 67.03609999999998)",9.722133077159565,8
102128,"(125, 149)",101954,"(256, 72)",151.95394038984315,174,102131,"(114.9063, 170.6152)",23.855809580267852,3
102303,"(240, 224)",102128,"(125, 149)",137.29530217745983,175,102304,"(241.9375, 231.0986)",7.358262580935806,1
102652,"(288, 168)",102477.41860465116,"(144, 256)",168.7601848778319,174.58139534883958,102647,"(286.9375, 174.8193)",6.901576540182683,-5
103175,"(370, 146)",102826.41860465116,"(384, 136)",17.204650534085253,348.5813953488396,103181,"(367.9531, 142.959)",3.665716929878786,6
103350,"(240, 224)",103175,"(370, 146)",151.6047492659778,175,103355,"(241.4688, 230.4541)",6.619122317195846,5
103524,"(370, 146)",103350,"(240, 224)",151.6047492659778,174,103534,"(371.9375, 154.1357)",8.363224302863113,10
103698,"(488, 224)",103524,"(370, 146)",141.4496376806954,174,103703,"(494.4375, 235.8301)",13.468209690229793,5
104047,"(416, 264)",103872.41860465116,"(400, 264)",16.0,174.58139534883958,104041,"(417.7969, 270.4443)",6.690130947896308,-6
104396,"(345, 224)",104221.41860465116,"(328, 224)",17.0,174.58139534883958,104407,"(346.625, 223.3203)",1.7614247329931518,11
104570,"(312, 328)",104396,"(345, 224)",109.11003620199199,174,104574,"(304.3594, 327.79296999999997)",7.643404331899504,4
104744,"(344, 224)",104570,"(312, 328)",108.81176406988355,174,104750,"(344.75, 226.8945)",2.9900886692538005,6
104919,"(312, 328)",104744,"(344, 224)",108.81176406988355,175,104913,"(310.8438, 330.7373)",2.9714659227391547,-6
105093,"(184, 312)",104919,"(312, 328)",128.9961239727768,174,105087,"(180.1406, 314.87305000000003)",4.811380743871778,-6
105442,"(184, 72)",105267.41860465116,"(104, 256)",200.63897926375122,174.58139534883958,105447,"(168.7344, 78.74020000000002)",16.68738563706132,5
105791,"(256, 192)",105616.41860465116,"(104, 128)",164.9242250247064,174.58139534883958,105789,"(237.875, 184.3262)",19.682551446395355,-2
105878,"(240, 192)",105791,"(256, 192)",16.0,87,105874,"(224.4375, 191.9434)",15.562602925282132,-4
105965,"(224, 192)",105878,"(240, 192)",16.0,87,105964,"(216.7813, 193.8623)",7.455051373397786,-1
106053,"(208, 192)",105965,"(224, 192)",16.0,88,106054,"(202.4063, 196.1914)",6.9898006874302245,1
106140,"(192, 192)",106053,"(208, 192)",16.0,87,106131,"(189.9844, 196.3086)",4.756750710306368,-9
106227,"(176, 192)",106140,"(192, 192)",16.0,87,106222,"(177.1719, 195.5615)",3.749350858482032,-5
106314,"(160, 192)",106227,"(176, 192)",16.0,87,106307,"(161.7813, 194.9316)",3.430351038887999,-7
106401,"(144, 192)",106314,"(160, 192)",16.0,87,106397,"(146.2344, 192.2949)",2.25377669035776,-4
106489,"(128, 192)",106401,"(144, 192)",16.0,88,106470,"(132.5625, 191.4014)",4.601600613916858,-19
106837,"(256, 64)",106489,"(128, 192)",181.01933598375618,348,106834,"(252.3281, 69.1748)",6.3451875188996585,-3
107186,"(384, 192)",106837,"(256, 64)",181.01933598375618,349,107178,"(387.0938, 186.5381)",6.277256570349827,-8
107534,"(256, 320)",107186,"(384, 192)",181.01933598375618,348,107543,"(252.3281, 311.59180000000003)",9.17500282561261,9
107884,"(56, 192)",107534,"(256, 320)",237.45315327449327,350,107881,"(59.59375, 199.4287)",8.252310146407481,-3
108233,"(256, 8)",107884,"(56, 192)",271.7646040234085,349,108240,"(259.125, 6.127900000000011)",3.64285374534855,7
108582,"(456, 192)",108233,"(256, 8)",271.7646040234085,349,108572,"(465.6094, 190.8887)",9.673445924281578,-10
108931,"(256, 376)",108582,"(456, 192)",271.7646040234085,349,108937,"(249.9063, 370.94727)",7.916012894311133,6
109279,"(136, 80)",108931,"(256, 376)",319.3994364428341,348,109274,"(137.1719, 78.79880000000003)",1.6781629986386655,-5
109628,"(136, 304)",109453.41860465116,"(208, 144)",175.45369759569047,174.58139534883958,109640,"(136.1563, 303.53516)",0.49041402467708695,12
109977,"(96, 192)",109802.41860465116,"(208, 240)",121.85236969382254,174.58139534883958,109983,"(106.3125, 189.0137)",10.736183862993405,6
110151,"(256, 192)",109977,"(96, 192)",160.0,174,110157,"(258.4219, 190.8594)",2.6770446335464757,6
110326,"(96, 192)",110151,"(256, 192)",160.0,175,110330,"(105.0625, 201.6113)",13.210071685649552,4
110500,"(256, 192)",110326,"(96, 192)",160.0,174,110505,"(259.5156, 194.8291)",4.512565807830408,5
110675,"(376, 80)",110500,"(256, 192)",164.14627622946554,175,110685,"(367.7969, 80.21969999999999)",8.20604153657536,10
111024,"(376, 304)",110849.41860465116,"(304, 144)",175.45369759569047,174.58139534883958,111032,"(378.7344, 303.62305000000003)",2.760259890390747,8
111373,"(416, 192)",111198.41860465116,"(304, 240)",121.85236969382254,174.58139534883958,111369,"(415.375, 192.9834)",1.1652040851284287,-4
111547,"(256, 192)",111373,"(416, 192)",160.0,174,111544,"(253.1875, 190.874)",3.0295267369673455,-3
111722,"(416, 192)",111547,"(256, 192)",160.0,175,111724,"(419.2031, 186.4941)",6.369833939750706,2
111896,"(256, 192)",111722,"(416, 192)",160.0,174,111893,"(265.2969, 200.1904)",12.390117100737994,-3
112070,"(256, 104)",111896,"(256, 192)",88.0,174,112067,"(245.9219, 98.28120000000001)",11.58761291422871,-3
113465,"(256, 280)",113116.51162790698,"(440, 64)",283.7463656154912,348.4883720930229,113478,"(255.8438, 277.4316)",2.573145351510479,13
114861,"(400, 64)",114511.51162790698,"(72, 320)",416.076915966267,349.4883720930229,114865,"(390.375, 72.42680000000001)",12.792637853077851,4
115210,"(112, 64)",115035.41860465116,"(296, 96)",186.76188047886004,174.58139534883958,115215,"(99.82813, 73.18849999999998)",15.250670527780066,5
115558,"(64, 184)",115384.41860465116,"(216, 96)",175.6359872008012,173.58139534883958,115545,"(69.4375, 187.2852)",6.35286905972412,-13
115733,"(176, 256)",115558,"(64, 184)",133.1465358167459,175,115726,"(170.8438, 255.6055)",5.171269543352012,-7
115907,"(336, 256)",115733,"(176, 256)",160.0,174,115901,"(322.7188, 262.959)",14.99393058674077,-6
116082,"(448, 184)",115907,"(336, 256)",133.1465358167459,175,116080,"(453.2656, 180.7666)",6.179111499236764,-2
116256,"(440, 312)",116082,"(448, 184)",128.2497563350512,174,116266,"(439.3594, 311.38671999999997)",0.8868374813910646,10
116605,"(72, 312)",116430.41860465116,"(344, 336)",273.0567706540162,174.58139534883958,116615,"(55.6875, 308.99902)",16.58624542234921,10
116954,"(256, 352)",116779.41860465116,"(168, 336)",89.44271909999158,174.58139534883958,116940,"(238.5, 354.59961)",17.69203131785889,-14
117041,"(256, 336)",116954,"(256, 352)",16.0,87,117115,"(251.1563, 318.11035)",18.533780154423454,74
117215,"(256, 304)",117041,"(256, 336)",32.0,174,117283,"(259.2031, 289.89746)",14.461724795528347,68
